,0,sku #,Customer,Sku Name,Date,Forecast,Actual
310,,28104,Sainsbury's Café,JS CAFÉ Rudolph's Christmas Feast,12/12/2021,,624
311,,28105,Sainsbury's Café,JS CAFÉ Turkey Feast Sandwich Stack,12/12/2021,,550
312,,28106,Sainsbury's Café,JS CAFÉ Cheese & Chutney Toastie,12/12/2021,,1000
313,,28107,Sainsbury's Café,JS CAFÉ Turkey Trimmings Panini,12/12/2021,,744
314,,28108,Sainsbury's Café,JS CAFÉ Brie & Cranberry Panini,12/12/2021,,740
315,,28182,Sainsbury's Café,JS CAFÉ Cheese & Tomato Pizza,12/12/2021,,
316,3700,27201,GDTS MCCOLLS,McColl's Southern Fried Chicken Wrap,12/12/2021,,
317,3706,27202,GDTS MCCOLLS,McColl's Chicken & Bacon Caesar Wrap,12/12/2021,1937,1897
318,3703,27205,GDTS MCCOLLS,McColl's FALAFEL & HOUMOUS WRAP,12/12/2021,249,154
319,,28139,GDTS MCCOLLS,MC XMAS CHEESE BOARD WEDGE,12/12/2021,643,320
320,,28140,GDTS MCCOLLS,MC XMAS TURKEY LUNCH WEDGE,12/12/2021,1313,739
321,,28141,GDTS MCCOLLS,MC XMAS PIGS UNDER BLANKETS WEDGE,12/12/2021,1062,646
322,,27410,WAITROSE,WR Shakshuka Eggs Flatbread x 4,12/12/2021,,
323,,27411,WAITROSE,WR Spiced Roasted Aubergine Flatbread x 4,12/12/2021,,
324,,,,,13/12/2021,13/12/2021,12/12/2021
325,9518832,20371,Asda,AS Chicken Fajita Triple Wrap x4,13/12/2021,2510,2404
326,50193482,22592,Asda,AS Chicken & Bacon Skillet x 8,13/12/2021,6351,6352
327,50243954,22708,Asda,AS Chicken Bacon Caesar Triple Wrap x 8,13/12/2021,6352,5864
328,50535479,23870,Asda,AS Chicken Fajita Wrap x4,13/12/2021,1276,1308
329,50535476,23871,Asda,AS Chicken Bacon Caesar Wrap x 6,13/12/2021,5431,4482
330,50779457,24806,Asda Café,ASC Tuna Melt Panini x4,13/12/2021,830,1416
331,50779460,24809,Asda Café,ASC Cheese & Tomato Toastie x4,13/12/2021,,
332,50779461,24810,Asda Café,ASC Ham & Cheese Toastie x4,13/12/2021,,1448
333,50779462,24811,Asda Café,ASC ADB Topped Toastie x4,13/12/2021,,
334,50773032,24821,Asda Café,ASC Cheeseboard Toastie,13/12/2021,881,1608
335,50027363,26311,Asda Café,ASC Turkey Feast Toastie,13/12/2021,881,1608
336,6250,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,13/12/2021,11055,4209
337,6251,19489,Co-op,Co-op Aromatic Duck Wrap,13/12/2021,2281,4303
338,6252,19490,Co-op,Co-op Southern Fried Chicken Wrap,13/12/2021,8440,6355
339,6253,19491,Co-op,Co-op Falafel Wrap,13/12/2021,1489,3332
340,6747,27443,Co-op,COOP HAM & CHEESE SUB ROLL,13/12/2021,7944,5912
341,6748,27445,Co-op,COOP TUNA CRUNCH SUB ROLL,13/12/2021,4801,3033
342,4458,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,13/12/2021,379,832
343,4448,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,13/12/2021,379,888
344,4413,19743,Co-op,Co-op Falafel Wrap x 4,13/12/2021,124,328
345,4447,19783,Co-op,Co-op Aromatic Duck Wrap x4,13/12/2021,192,364
346,,27444,Co-op,COOP HAM & CHEESE SUB ROLL x 4,13/12/2021,92,92
347,,27446,Co-op,COOP TUNA CRUNCH SUB ROLL x 4,13/12/2021,32,32
348,,17791,Co-op,COOP TI NEW YORK DELI GRAB BAG x4,13/12/2021,,
349,,20161,Co-op,COOP HAM & MUSTARD x4,13/12/2021,,
350,6390,22341,Co-op,CO-OP HAM & CHEESE PANINI,13/12/2021,,
351,6393,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,13/12/2021,,
352,6338,25007,Co-op,Co-op Sausage & Egg Breakfast Muffin,13/12/2021,,
353,,19463,Co-op,COOP HAM & CHEESE,13/12/2021,,
354,6402,19506,Co-op,COOP TI NEW YORK DELI GRAB BAG,13/12/2021,,
355,6058,20130,Co-op,COOP HAM & MUSTARD,13/12/2021,,
356,4542167,27801,Morrisons,WM Southern Fried Chicken Wrap x8,13/12/2021,5528,5528
357,4547196,18258,Morrisons,WM Aromatic Duck Wrap x4,13/12/2021,2390,2016
358,4542173,27806,Morrisons,WM Chicken & Bacon Caesar Wrap x12,13/12/2021,6712,7212
359,4542164,27807,Morrisons,WM Sweet Chilli Chicken Wrap x6,13/12/2021,,0
360,4540498,23988,Morrisons,WM Falafel & Spiced Houmous Wrap x4,13/12/2021,1687,1256
361,4540498,24993,Morrisons,WM Mexican Style 3 Bean Wrap x4,13/12/2021,1330,1208
362,,26156,Morrisons,WM Counted Med Tuna Wrap,13/12/2021,842,1112
363,4540491,27436,Morrisons,WM Greek Chicken Wrap,13/12/2021,1196,988
364,4540492,27437,Morrisons,WM Korean Beef Wrap,13/12/2021,2079,1500
365,4542180,28002,Morrisons,WMM Cheeseboard Skillet,13/12/2021,1232,1536
366,4542181,28003,Morrisons,WMM Turkey Curry Wrap,13/12/2021,1232,1660
367,4542182,28004,Morrisons,WMM Vegan Feast Skillet,13/12/2021,1232,1148
368,4542183,28005,Morrisons,WMM Pigs Under Blankets Skillet,13/12/2021,2448,2384
369,4542184,28006,Morrisons,WMM Turkey Lunch Wedge Skillet,13/12/2021,4536,9172
370,1855,21612,Morrisons PFS,WM DTS Southern Fried Chicken Wrap,13/12/2021,,
371,1780,22865,Morrisons PFS,WM DTS Chicken & Bacon Caesar Wrap ,13/12/2021,5031,5294
372,1770,24342,Morrisons PFS,WM DTS Sweet Chilli Chicken Wrap,13/12/2021,,
373,,28136,Morrisons PFS,WMM DTS Pigs Under Blankets Skillet,13/12/2021,1176,1381
374,,28137,Morrisons PFS,WMM DTS Cheeseboard Skillet,13/12/2021,669,758
375,,28138,Morrisons PFS,WMM DTS Turkey Lunch Wedge Skillet,13/12/2021,1416,2040
376,4549979,22864,Morrisons,WM 16 PIECE WRAP PLATTER x 1,13/12/2021,109,100
377,4548306,24886,Morrisons,WM Vegetarian Sandwich Platter,13/12/2021,85,151
378,4548303,24887,Morrisons,WM Meat Sandwich Platter,13/12/2021,140,255
379,4549090,24890,Morrisons,WM Classic Sandwich Platter ,13/12/2021,250,518
380,4548302,24891,Morrisons,WM Party Classic Sandwich Platter ,13/12/2021,,
381,4548305,24888,Morrisons,WM Vegetarian Wraps Platter,13/12/2021,,
382,4548301,24889,Morrisons,WM The Best Sandwich Platter,13/12/2021,,
383,4540434,18257,Morrisons,WM Southern Fried Chicken Wrap x4,13/12/2021,,
384,4540433,19799,Morrisons,WM Chicken Fajita Wrap x4,13/12/2021,,
385,4540448,20119,Morrisons,WM Chicken & Bacon Caesar Wrap x4,13/12/2021,,
386,,21855,Morrisons,WM Sweet Chilli Chicken Wrap x4,13/12/2021,,
387,,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,13/12/2021,,
388,,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,13/12/2021,,
389,,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,13/12/2021,,
390,7799572,21914,Sainsbury's,JS Seafood Cocktail Skillet x 4,13/12/2021,2405,1724
391,7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,13/12/2021,2210,1888
392,7798199,21970,Sainsbury's,JS New Yorker Grab Bag,13/12/2021,875,1308
393,7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",13/12/2021,11426,10228
394,7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,13/12/2021,6442,5344
395,7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,13/12/2021,12960,9884
396,7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,13/12/2021,12961,3436
397,7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",13/12/2021,12962,4736
398,7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,13/12/2021,,
399,7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",13/12/2021,,
400,7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",13/12/2021,,
401,7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,13/12/2021,12966,3116
402,7958341,24077,Sainsbury's,JS Greek Chicken & Tzatziki Premium Wrap X4,13/12/2021,12967,1352
403,7980040,24648,Sainsbury's,JS Steak & Caramelised Red Onion Grab Bag,13/12/2021,12968,1964
404,7991425,24955,Sainsbury's,JS Vegan Mexican Bean Wrap,13/12/2021,12969,1460
405,,25543,Sainsbury's,JS Harissa Chicken Wrap,13/12/2021,3016,3016
406,,25544,Sainsbury's,JS Vegan Onion Bhaji Sandwich,13/12/2021,,
407,,25545,Sainsbury's,JS Katsu Chicken Sandwich ,13/12/2021,,
408,8018816,25608,Sainsbury's,JS Halloumi Roast Vegetable Wrap,13/12/2021,784,664
409,7798851,26002,Sainsbury's,JS Chicken Salad Skillet x 4,13/12/2021,14025,12072
410,8046570,26981,Sainsbury's,JS Tuna Crunch Sub Roll ,13/12/2021,,
411,8046550,26983,Sainsbury's,JS Chicken and Bacon Sub Roll ,13/12/2021,,
412,8046562,26984,Sainsbury's,JS Ham and Cheese Sub Roll ,13/12/2021,5190,4292
413,,27330,Sainsbury's,JS Salt Beef & Mustard Focaccia,13/12/2021,660,660
414,,22288,Sainsbury's,JS Brie & Cranberry Skillet,13/12/2021,6188,6188
415,,28009,Sainsbury's,JS HTE Egg & Cheese Muffin,13/12/2021,560,560
416,,28010,Sainsbury's,JS HTE Meatball Marinara Wrap,13/12/2021,492,492
417,,28011,Sainsbury's,JS HTE Ham & Cheese Toastie,13/12/2021,804,804
418,,28111,Sainsbury's,JS Boxing Day Sub Roll,13/12/2021,1828,1828
419,,28112,Sainsbury's,JS Rudolph's Christmas Feast,13/12/2021,200,200
420,,28113,Sainsbury's,JS Beef Wellington Special,13/12/2021,356,356
421,,28375,Sainsbury's,JS Christmas Platter,13/12/2021,,296
422,,22883,Sainsbury's,JS Wrap Platter x1,13/12/2021,,
423,,23956,Sainsbury's,JS Classic Sandwich Platter x1,13/12/2021,194,585
424,,22882,Sainsbury's,JS Meat Sandwich Platter x1,13/12/2021,,
425,,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,13/12/2021,112,301
426,8530,27728,Sainsbury's,"JS PF Chicken, Bacon & Caesar Wrap x 1",13/12/2021,30,12
427,8581,27727,Sainsbury's PFS,"JS PFS Mozzarella, Tomato and Pesto Wrap x 1",13/12/2021,10,12
428,8531,27729,Sainsbury's PFS,JS PFS Duck & Hoisin Wrap x 1,13/12/2021,60,12
429,8534,27730,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x1,13/12/2021,60,16
430,9935,27133,Sainsbury's PFS,JS PFS Seafood Cocktail Skillet x 1,13/12/2021,100,
431,,27921,Sainsbury's PFS,JS PFS Chicken and Bacon Sub Roll ,13/12/2021,,
432,,27924,Sainsbury's PFS,JS PFS Korean Chicken Sandwich,13/12/2021,,
433,,27933,Sainsbury's PFS,JS PFS TUNA & CUCUMBER SUB,13/12/2021,,
434,,27934,Sainsbury's PFS,JS PFS Ham And Cheese Sub Roll,13/12/2021,,
435,,27935,Sainsbury's PFS,JS PFS Sweet Chilli Chicken Wrap,13/12/2021,,
436,,27937,Sainsbury's PFS,JS PFS TTD Eggs Hollandaise with Avocado,13/12/2021,,
437,,27938,Sainsbury's PFS,"JS PFS Brie, Bacon & Chilli Chutney Skillet",13/12/2021,,
438,,27939,Sainsbury's PFS,JS PFS greek style chicken & tzatziki wrap,13/12/2021,100,16
439,,27946,Sainsbury's PFS,JS PFS Steak & caramelised onion sandwich,13/12/2021,100,16
440,9929,27131,Sainsbury's PFS,JS PFS Chicken Salad Skillet x 1,13/12/2021,100,400
441,,27179,Sainsbury's PFS,JS PFS Chicken & Maple Cured Bacon Skillet x 1,13/12/2021,326,
442,,27109,Sainsbury's PFS,JS PFS Brie & Cranberry Skillet,13/12/2021,386,386
443,,28474,Sainsbury's,JS PF BOXING DAY LEFTOVER SUB,13/12/2021,,16
444,,28475,Sainsbury's,JS PF RUDOLPHS CARROT & VEG ST,13/12/2021,,16
445,,27331,Sainsbury's,JS Indian Inspired Chickpea Flatbread,13/12/2021,,
446,,27332,Sainsbury's,JS Middle Eastern Lamb Kofta Flatbread  ,13/12/2021,,
447,,28100,Sainsbury's,JS Hell's Spicy Chicken Roll,13/12/2021,,
448,7980037,24649,Sainsbury's,JS Ham Hock & Mature Cheddar Grab Bag,13/12/2021,,
449,,23955,Sainsbury's,JS Seafood Platter x1,13/12/2021,,
450,7972085,24770,Sainsbury's,JS Party Sandwich Platter,13/12/2021,,
451,7972091,24480,Sainsbury's,JS Premium Sandwich Platter,13/12/2021,,
452,3277,22186,Sainsbury's PFS,JS DTS Southern Fried Chicken Wrap x 1,13/12/2021,,
453,3278,22187,Sainsbury's PFS,"JS DTS Ham & Egg Sub Roll 10"" x 1",13/12/2021,,
454,3292,23990,Sainsbury's PFS,JS DTS Chicken Salad Skillet x 1,13/12/2021,,
455,3294,23992,Sainsbury's PFS,JS DTS Seafood Cocktail Skillet x 1,13/12/2021,,
456,7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,13/12/2021,,
457,,27781,Sainsbury's Café,JS CAFE Bacon Bap x 4          ,13/12/2021,1633,1872
458,,27782,Sainsbury's Café,JS CAFE Sausage Bap x 4,13/12/2021,1340,1480
459,,27783,Sainsbury's Café,JS CAFE Egg Florentine x 4,13/12/2021,625,636
460,,27784,Sainsbury's Café,JS CAFE Cheese & Onion Topped Toastie x 4,13/12/2021,1292,1324
461,,27785,Sainsbury's Café,JS CAFE Ham & Cheese Topped Toastie x 4,13/12/2021,1340,1456
462,,27786,Sainsbury's Café,JS CAFE Chicken & Bacon Topped Toastie x 4,13/12/2021,,0
463,,27787,Sainsbury's Café,JS CAFE Tomato & Mozarella Panini x 4,13/12/2021,,0
464,,27788,Sainsbury's Café,JS CAFE Tuna Cheese Melt Panini x 4,13/12/2021,875,972
465,,27789,Sainsbury's Café,JS CAFE Kids Cheese Sandwich x 4,13/12/2021,815,884
466,,27790,Sainsbury's Café,JS CAFE Kids Ham Sandwich x 4,13/12/2021,810,876
467,,27791,Sainsbury's Café,JS CAFE Egg & Cress Sandwich x 2,13/12/2021,581,588
468,,27792,Sainsbury's Café,JS CAFE Prawn Mayonnaise Sandwich x 2,13/12/2021,565,538
469,,27793,Sainsbury's Café,JS CAFE Chicken & Bacon Sandwich x 2,13/12/2021,,0
470,,27794,Sainsbury's Café,JS CAFE Cheese Ploughmans x 2,13/12/2021,,0
471,,28103,Sainsbury's Café,JS CAFE Pig Under Blankets Toastie,13/12/2021,,
472,,28104,Sainsbury's Café,JS CAFÉ Rudolph's Christmas Feast,13/12/2021,642,640
473,,28105,Sainsbury's Café,JS CAFÉ Turkey Feast Sandwich Stack,13/12/2021,932,552
474,,28106,Sainsbury's Café,JS CAFÉ Cheese & Chutney Toastie,13/12/2021,1364,1124
475,,28107,Sainsbury's Café,JS CAFÉ Turkey Trimmings Panini,13/12/2021,1342,1128
476,,28108,Sainsbury's Café,JS CAFÉ Brie & Cranberry Panini,13/12/2021,771,1064
477,,28182,Sainsbury's Café,JS CAFÉ Cheese & Tomato Pizza,13/12/2021,,
478,3700,27201,GDTS MCCOLLS,McColl's Southern Fried Chicken Wrap,13/12/2021,,
479,3706,27202,GDTS MCCOLLS,McColl's Chicken & Bacon Caesar Wrap,13/12/2021,2837,2764
480,3703,27205,GDTS MCCOLLS,McColl's FALAFEL & HOUMOUS WRAP,13/12/2021,109,144
481,,28139,GDTS MCCOLLS,MC XMAS CHEESE BOARD WEDGE,13/12/2021,405,453
482,,28140,GDTS MCCOLLS,MC XMAS TURKEY LUNCH WEDGE,13/12/2021,1050,1279
483,,28141,GDTS MCCOLLS,MC XMAS PIGS UNDER BLANKETS WEDGE,13/12/2021,840,897
484,,27410,WAITROSE,WR Shakshuka Eggs Flatbread x 4,13/12/2021,,
485,,27411,WAITROSE,WR Spiced Roasted Aubergine Flatbread x 4,13/12/2021,,
486,,,,,14/12/2021,14/12/2021,11/12/2021
487,9518832,20371,Asda,AS Chicken Fajita Triple Wrap x4,14/12/2021,2601,2624
488,50193482,22592,Asda,AS Chicken & Bacon Skillet x 8,14/12/2021,6221,6856
489,50243954,22708,Asda,AS Chicken Bacon Caesar Triple Wrap x 8,14/12/2021,6222,6048
490,50535479,23870,Asda,AS Chicken Fajita Wrap x4,14/12/2021,1246,1356
491,50535476,23871,Asda,AS Chicken Bacon Caesar Wrap x 6,14/12/2021,5496,4524
492,50779457,24806,Asda Café,ASC Tuna Melt Panini x4,14/12/2021,466,472
493,50779460,24809,Asda Café,ASC Cheese & Tomato Toastie x4,14/12/2021,,
494,50779461,24810,Asda Café,ASC Ham & Cheese Toastie x4,14/12/2021,600,632
495,50779462,24811,Asda Café,ASC ADB Topped Toastie x4,14/12/2021,,
496,50773032,24821,Asda Café,ASC Cheeseboard Toastie,14/12/2021,881,656
497,50027363,26311,Asda Café,ASC Turkey Feast Toastie,14/12/2021,881,608
498,6250,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,14/12/2021,12923,4829
499,6251,19489,Co-op,Co-op Aromatic Duck Wrap,14/12/2021,3706,2902
500,6252,19490,Co-op,Co-op Southern Fried Chicken Wrap,14/12/2021,10646,4086
501,6253,19491,Co-op,Co-op Falafel Wrap,14/12/2021,2254,1778
502,6747,27443,Co-op,COOP HAM & CHEESE SUB ROLL,14/12/2021,6194,
503,6748,27445,Co-op,COOP TUNA CRUNCH SUB ROLL,14/12/2021,3199,
504,4458,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,14/12/2021,1103,760
505,4448,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,14/12/2021,1304,856
506,4413,19743,Co-op,Co-op Falafel Wrap x 4,14/12/2021,421,312
507,4447,19783,Co-op,Co-op Aromatic Duck Wrap x4,14/12/2021,557,324
508,,27444,Co-op,COOP HAM & CHEESE SUB ROLL x 4,14/12/2021,135,
509,,27446,Co-op,COOP TUNA CRUNCH SUB ROLL x 4,14/12/2021,61,
510,,17791,Co-op,COOP TI NEW YORK DELI GRAB BAG x4,14/12/2021,,
511,,20161,Co-op,COOP HAM & MUSTARD x4,14/12/2021,,
512,6390,22341,Co-op,CO-OP HAM & CHEESE PANINI,14/12/2021,,
513,6393,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,14/12/2021,,
514,6338,25007,Co-op,Co-op Sausage & Egg Breakfast Muffin,14/12/2021,,
515,,19463,Co-op,COOP HAM & CHEESE,14/12/2021,,
516,6402,19506,Co-op,COOP TI NEW YORK DELI GRAB BAG,14/12/2021,,
517,6058,20130,Co-op,COOP HAM & MUSTARD,14/12/2021,,
518,4542167,27801,Morrisons,WM Southern Fried Chicken Wrap x8,14/12/2021,4718,6120
519,4547196,18258,Morrisons,WM Aromatic Duck Wrap x4,14/12/2021,2427,2112
520,4542173,27806,Morrisons,WM Chicken & Bacon Caesar Wrap x12,14/12/2021,8611,8352
521,4542164,27807,Morrisons,WM Sweet Chilli Chicken Wrap x6,14/12/2021,,
522,4540498,23988,Morrisons,WM Falafel & Spiced Houmous Wrap x4,14/12/2021,1676,1292
523,4540498,24993,Morrisons,WM Mexican Style 3 Bean Wrap x4,14/12/2021,1350,1116
524,,26156,Morrisons,WM Counted Med Tuna Wrap,14/12/2021,1114,1256
525,4540491,27436,Morrisons,WM Greek Chicken Wrap,14/12/2021,1273,1196
526,4540492,27437,Morrisons,WM Korean Beef Wrap,14/12/2021,2193,1864
527,4542180,28002,Morrisons,WMM Cheeseboard Skillet,14/12/2021,1102,1600
528,4542181,28003,Morrisons,WMM Turkey Curry Wrap,14/12/2021,1313,1740
529,4542182,28004,Morrisons,WMM Vegan Feast Skillet,14/12/2021,970,1292
530,4542183,28005,Morrisons,WMM Pigs Under Blankets Skillet,14/12/2021,2073,2564
531,4542184,28006,Morrisons,WMM Turkey Lunch Wedge Skillet,14/12/2021,8228,8988
532,1855,21612,Morrisons PFS,WM DTS Southern Fried Chicken Wrap,14/12/2021,,
533,1780,22865,Morrisons PFS,WM DTS Chicken & Bacon Caesar Wrap ,14/12/2021,4368,5090
534,1770,24342,Morrisons PFS,WM DTS Sweet Chilli Chicken Wrap,14/12/2021,,
535,,28136,Morrisons PFS,WMM DTS Pigs Under Blankets Skillet,14/12/2021,,
536,,28137,Morrisons PFS,WMM DTS Cheeseboard Skillet,14/12/2021,,
537,,28138,Morrisons PFS,WMM DTS Turkey Lunch Wedge Skillet,14/12/2021,,
538,4549979,22864,Morrisons,WM 16 PIECE WRAP PLATTER x 1,14/12/2021,150,100
539,4548306,24886,Morrisons,WM Vegetarian Sandwich Platter,14/12/2021,151,255
540,4548303,24887,Morrisons,WM Meat Sandwich Platter,14/12/2021,255,359
541,4549090,24890,Morrisons,WM Classic Sandwich Platter ,14/12/2021,518,661
542,4548302,24891,Morrisons,WM Party Classic Sandwich Platter ,14/12/2021,,
543,4548305,24888,Morrisons,WM Vegetarian Wraps Platter,14/12/2021,,
544,4548301,24889,Morrisons,WM The Best Sandwich Platter,14/12/2021,,
545,4540434,18257,Morrisons,WM Southern Fried Chicken Wrap x4,14/12/2021,,
546,4540433,19799,Morrisons,WM Chicken Fajita Wrap x4,14/12/2021,,
547,4540448,20119,Morrisons,WM Chicken & Bacon Caesar Wrap x4,14/12/2021,,
548,,21855,Morrisons,WM Sweet Chilli Chicken Wrap x4,14/12/2021,,
549,,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,14/12/2021,,
550,,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,14/12/2021,,
551,,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,14/12/2021,,
552,7799572,21914,Sainsbury's,JS Seafood Cocktail Skillet x 4,14/12/2021,1876,2256
553,7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,14/12/2021,1921,2140
554,7798199,21970,Sainsbury's,JS New Yorker Grab Bag,14/12/2021,1495,1692
555,7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",14/12/2021,11215,11772
556,7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,14/12/2021,5941,6124
557,7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,14/12/2021,11348,11208
558,7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,14/12/2021,3584,3628
559,7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",14/12/2021,5365,5664
560,7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,14/12/2021,,
561,7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",14/12/2021,,
562,7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",14/12/2021,,
563,7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,14/12/2021,3166,3580
564,7958341,24077,Sainsbury's,JS Greek Chicken & Tzatziki Premium Wrap X4,14/12/2021,1508,1600
565,7980040,24648,Sainsbury's,JS Steak & Caramelised Red Onion Grab Bag,14/12/2021,2160,2272
566,7991425,24955,Sainsbury's,JS Vegan Mexican Bean Wrap,14/12/2021,1730,1808
567,,25543,Sainsbury's,JS Harissa Chicken Wrap,14/12/2021,3201,3436
568,,25544,Sainsbury's,JS Vegan Onion Bhaji Sandwich,14/12/2021,,
569,,25545,Sainsbury's,JS Katsu Chicken Sandwich ,14/12/2021,,
570,8018816,25608,Sainsbury's,JS Halloumi Roast Vegetable Wrap,14/12/2021,699,808
571,7798851,26002,Sainsbury's,JS Chicken Salad Skillet x 4,14/12/2021,12640,13656
572,8046570,26981,Sainsbury's,JS Tuna Crunch Sub Roll ,14/12/2021,,
573,8046550,26983,Sainsbury's,JS Chicken and Bacon Sub Roll ,14/12/2021,,
574,8046562,26984,Sainsbury's,JS Ham and Cheese Sub Roll ,14/12/2021,4675,5124
575,,27330,Sainsbury's,JS Salt Beef & Mustard Focaccia,14/12/2021,753,800
576,,22288,Sainsbury's,JS Brie & Cranberry Skillet,14/12/2021,6950,8584
577,,28009,Sainsbury's,JS HTE Egg & Cheese Muffin,14/12/2021,608,832
578,,28010,Sainsbury's,JS HTE Meatball Marinara Wrap,14/12/2021,465,536
579,,28011,Sainsbury's,JS HTE Ham & Cheese Toastie,14/12/2021,867,1044
580,,28111,Sainsbury's,JS Boxing Day Sub Roll,14/12/2021,2349,2964
581,,28112,Sainsbury's,JS Rudolph's Christmas Feast,14/12/2021,419,176
582,,28113,Sainsbury's,JS Beef Wellington Special,14/12/2021,1253,700
583,,28375,Sainsbury's,JS Christmas Platter,14/12/2021,300,306
584,,22883,Sainsbury's,JS Wrap Platter x1,14/12/2021,,
585,,23956,Sainsbury's,JS Classic Sandwich Platter x1,14/12/2021,169,513
586,,22882,Sainsbury's,JS Meat Sandwich Platter x1,14/12/2021,,
587,,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,14/12/2021,62,249
588,8530,27728,Sainsbury's,"JS PF Chicken, Bacon & Caesar Wrap x 1",14/12/2021,27,12
589,8581,27727,Sainsbury's PFS,"JS PFS Mozzarella, Tomato and Pesto Wrap x 1",14/12/2021,24,12
590,8531,27729,Sainsbury's PFS,JS PFS Duck & Hoisin Wrap x 1,14/12/2021,31,12
591,8534,27730,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x1,14/12/2021,31,12
592,9935,27133,Sainsbury's PFS,JS PFS Seafood Cocktail Skillet x 1,14/12/2021,98,
593,,27921,Sainsbury's PFS,JS PFS Chicken and Bacon Sub Roll ,14/12/2021,,
594,,27924,Sainsbury's PFS,JS PFS Korean Chicken Sandwich,14/12/2021,,
595,,27933,Sainsbury's PFS,JS PFS TUNA & CUCUMBER SUB,14/12/2021,,
596,,27934,Sainsbury's PFS,JS PFS Ham And Cheese Sub Roll,14/12/2021,,
597,,27935,Sainsbury's PFS,JS PFS Sweet Chilli Chicken Wrap,14/12/2021,,
598,,27937,Sainsbury's PFS,JS PFS TTD Eggs Hollandaise with Avocado,14/12/2021,,
599,,27938,Sainsbury's PFS,"JS PFS Brie, Bacon & Chilli Chutney Skillet",14/12/2021,,
600,,27939,Sainsbury's PFS,JS PFS greek style chicken & tzatziki wrap,14/12/2021,23,
601,,27946,Sainsbury's PFS,JS PFS Steak & caramelised onion sandwich,14/12/2021,21,16
602,9929,27131,Sainsbury's PFS,JS PFS Chicken Salad Skillet x 1,14/12/2021,93,388
